activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
,547403,CHEMBL653510,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,B,COC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,CHEMBL1146698,6.93,=,=,IC50,nM,118.0,CHEMBL4822,IC50,nM,118.0
,548659,CHEMBL653510,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,B,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CN(C)C)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,CHEMBL1146698,5.60,=,=,IC50,nM,2530.0,CHEMBL4822,IC50,uM,2.53
,755032,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,7.40,=,=,IC50,nM,40.0,CHEMBL4822,IC50,uM,0.04
,755033,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O)C(C)C,CHEMBL1135590,5.92,=,=,IC50,nM,1200.0,CHEMBL4822,IC50,uM,1.2
,755034,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O)C(C)(C)C,CHEMBL1135590,4.70,=,=,IC50,nM,20000.0,CHEMBL4822,IC50,uM,20.0
,755035,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C,CHEMBL1135590,6.00,=,=,IC50,nM,1000.0,CHEMBL4822,IC50,uM,1.0
,755047,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OC(C)=O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,757244,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC1CCCCC1)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,5.30,=,=,IC50,nM,5000.0,CHEMBL4822,IC50,uM,5.0
,757264,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,757265,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,4.40,=,=,IC50,nM,40000.0,CHEMBL4822,IC50,uM,40.0
,757266,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,4.40,=,=,IC50,nM,40000.0,CHEMBL4822,IC50,uM,40.0
,758511,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(=O)O)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,5.60,=,=,IC50,nM,2500.0,CHEMBL4822,IC50,uM,2.5
,758525,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@H](O)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,758526,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,5.05,=,=,IC50,nM,9000.0,CHEMBL4822,IC50,uM,9.0
,759518,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,761726,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,761727,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,762684,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,763811,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,6.30,=,=,IC50,nM,500.0,CHEMBL4822,IC50,uM,0.5
,764960,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,765986,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,765987,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)C[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,7.70,=,=,IC50,nM,20.0,CHEMBL4822,IC50,uM,0.02
,766014,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,767050,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL1135590,4.82,=,=,IC50,nM,15000.0,CHEMBL4822,IC50,uM,15.0
,767051,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,100000.0,CHEMBL4822,IC50,uM,100.0
,767066,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,768125,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)O,CHEMBL1135590,4.00,=,=,IC50,nM,100000.0,CHEMBL4822,IC50,uM,100.0
,768158,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC(C)CC(NC(=O)[C@@H](N)CC(N)=O)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,150000.0,CHEMBL4822,IC50,uM,150.0
,769327,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,6.30,=,=,IC50,nM,500.0,CHEMBL4822,IC50,uM,0.5
,769334,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,4.40,=,=,IC50,nM,40000.0,CHEMBL4822,IC50,uM,40.0
,770323,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,=,=,IC50,nM,119000.0,CHEMBL4822,IC50,uM,119.0
,771535,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL1135590,5.30,=,=,IC50,nM,5000.0,CHEMBL4822,IC50,uM,5.0
,771536,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,100000.0,CHEMBL4822,IC50,uM,100.0
,772726,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O,CHEMBL1135590,,>,>,IC50,nM,100000.0,CHEMBL4822,IC50,uM,100.0
,772754,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,772755,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,CHEMBL1135590,6.30,=,=,IC50,nM,500.0,CHEMBL4822,IC50,uM,0.5
,775060,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,CHEMBL1135590,7.52,=,=,IC50,nM,30.0,CHEMBL4822,IC50,uM,0.03
,776193,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C)C(C)C,CHEMBL1135590,5.52,=,=,IC50,nM,3000.0,CHEMBL4822,IC50,uM,3.0
,779473,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,6.52,=,=,IC50,nM,300.0,CHEMBL4822,IC50,uM,0.3
,779479,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)[C@@H](C)O)C(C)C,CHEMBL1135590,,>,>,IC50,nM,200000.0,CHEMBL4822,IC50,uM,200.0
,780706,CHEMBL653496,"Inhibition of human brain beta-secretase, using MBPC125Swe (maltose-binding-protein C-125 Swedish) assay",B,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL1135590,5.70,=,=,IC50,nM,2000.0,CHEMBL4822,IC50,uM,2.0
